"","matrix.0..ncol...1..nrow...200.","I","IT","IW","IF","IMar","IPeb","IPew","IFWtd","IMarWtd","IPebWtd","IPewWtd","I_coef","TI_coef","WI_coef","FenI_coef","MarI_coef","PebI_coef","PewI_coef","IBogWtd","PewI_coefW","FenI_coefW","MarI_coefW","PebI_coefW","BogI_coefW"
"47",0,0.901171715464443,0.367912049405277,0.58865609485656,0.168346497463062,0.552146459929645,0.808648191392422,0.511503929039463,0.555268206400797,0.498285493813455,0.660731570329517,0.379701359430328,1.64777392621457,0.00157406847346563,0.0099891544108708,0.298565366914404,0.579569031102473,-0.232671671803061,0.269713486621963,0.723298436962068,7.33689641189321,-1.29978400082833,21.2770929531777,-45.7345284990719,-30.0375978961027
"48",0,0.891611465718597,0.71582188596949,0.500313636148348,0.296860800823197,0.0400761696510017,0.103753810748458,0.133768633240834,0.471149697434157,0.0492036093492061,0.754539316054434,0.42690403945744,1.64104051069185,0.0023240398566293,0.0125044249211395,0.287205199825265,0.583737451094761,-0.20562204124282,0.333015397429858,0.931030964944512,-3.02001008420989,2.95936048789047,-4.77956914450299,-30.1365600881973,-29.8715277568142
"49",0,0.723374933004379,0.834790505468845,0.868047017836943,0.4202912657056,0.405343114631251,0.293366705998778,0.856165291974321,0.149454734986648,0.928907617693767,0.970210393890738,0.381341978674755,1.65848835041117,0.00325966490677628,0.0125379789071995,0.292913091538129,0.587783996413479,-0.25025707951174,0.459348536435519,0.275519305840135,-6.56573039687137,-2.50451287375995,8.36331585403668,-8.73999081777165,-9.54940931402533
"50",0,0.564809889299795,0.270291994558647,0.110141726210713,0.616426810389385,0.241201773751527,0.116363221546635,0.0901039980817586,0.94325357908383,0.133998350473121,0.671681737527251,0.59534851135686,1.64448641446758,0.00301149731856626,0.00875094834173755,0.288553199089559,0.57596186630161,-0.223140240947251,0.405411738553539,0.540860440814868,-3.30840217831993,-8.08703384495966,-0.774871458046848,-8.99934407202334,-29.6845569533982
"51",0,0.388609998160973,0.838381541427225,0.0751469100359827,0.756028703181073,0.285534127149731,0.577084045857191,0.398267090786248,0.49670063238591,0.591468370286748,0.703032320830971,0.0899213440716267,1.63121686028072,0.00283428336937422,0.00874766120639791,0.283344163261775,0.588412573534437,-0.240541364682262,0.269095214480193,0.140047314111143,5.89036389786366,3.67123933926974,-0.860287442270812,-11.4017144297874,-3.66572259793569
"52",0,0.7459288504906,0.0962108180392534,0.924745028372854,0.463356942636892,0.253750943345949,0.299472563900054,0.435507432790473,0.699037144659087,0.027710804482922,0.206726820673794,0.334427705733106,1.66505147308838,0.00201480625130222,0.0110070785198143,0.277025511285967,0.58836256279913,-0.259585840006632,0.360405953387597,0.894670307869092,-7.98061905765478,-10.4975881025385,-10.3640604188604,-12.8373965887013,-21.1681872418176
"53",0,0.895420984365046,0.173286689212546,0.737078914185986,0.159133169101551,0.515571081079543,0.655011873226613,0.246058010263368,0.866402872139588,0.270960754714906,0.126274359412491,0.574120320612565,1.63410650046296,0.00211355937929972,0.0103287741824369,0.294650599290593,0.576320068003972,-0.246276208454282,0.271462917393877,0.0667823404073715,7.79552954298917,4.93958375229587,17.6802356564728,-28.9032901822056,-13.6457390145853
"54",0,0.80907674995251,0.37829447677359,0.151276748394594,0.115284329047427,0.904502200661227,0.22495269193314,0.108342885505408,0.942508647218347,0.0999966755043715,0.0299522473942488,0.865344884572551,1.64582052280807,0.00219347488938366,0.0116521899749427,0.29314176896163,0.5808233247596,-0.239617383014231,0.35255907321301,0.710947299608961,12.6457156386618,2.05092974604796,-1.93134706676051,-28.0075132290089,0.365187141638691
"55",0,0.818546326132491,0.636525011388585,0.308821078622714,0.158743150299415,0.0279944431968033,0.551920438883826,0.0125000313855708,0.323150362819433,0.508492229273543,0.186533610802144,0.765395551687106,1.67375855378051,0.00223893528761264,0.0101077703147422,0.287919566059978,0.566887245885748,-0.257043925786211,0.412317873530259,0.371422445168719,-10.809005567281,-3.04810166817704,-2.42324793139521,-4.8887680200523,-12.9718890288176
"56",0,0.421199968550354,0.607102339388803,0.38003048626706,0.899562195409089,0.571904731215909,0.868995735887438,0.173481117468327,0.569045490585268,0.164936026325449,0.364976807963103,0.351335790008307,1.65889118251461,0.00313659029086139,0.0115317817732927,0.291219127841286,0.586644551819548,-0.221430567931,0.327579474170972,0.324640388367698,-8.70429654898624,-13.470511378083,-3.25212704070197,-9.34231972079853,-12.5181266432732
"57",0,0.176696498412639,0.276116050779819,0.869974894216284,0.358184848213568,0.490002545993775,0.276056493399665,0.51207619626075,0.631412299815565,0.864038125844672,0.610934033058584,0.0178165368270129,1.65763428840552,0.00178050447380326,0.012697550566528,0.275783435220075,0.587662492559884,-0.253420020894646,0.297841094207964,0.322334986412898,8.41938277869685,12.3152854716031,4.73613849805153,-5.34564425897402,-20.2587786450404
"58",0,0.173786558909342,0.998923882376403,0.113246053922921,0.200318313436583,0.410105765098706,0.0497844298370183,0.743049457902089,0.693543104687706,0.777989825699478,0.13367430283688,0.214123220648617,1.65321358971621,0.00239723050063488,0.00912519153396176,0.294836654554608,0.581922846314937,-0.233540803260934,0.270429682766156,0.968143329257146,-0.665485467406877,-11.8321955398024,7.96831746615658,-47.0451459026178,-25.5004388992158
"59",0,0.892545744543895,0.00860376749187708,0.460098852403462,0.854896242497489,0.746998545946553,0.758579297922552,0.669248467311263,0.886174971237779,0.983518580673262,0.693487056763843,0.134149593533948,1.6613793479808,0.00215854658019218,0.0107102453171784,0.293219960780186,0.584952548184438,-0.246147167530068,0.165225851583801,0.0790707042906433,1.99582097507984,-8.81435334023625,2.14376485326716,-51.6876016530486,-30.5631509655306
"60",0,0.743334062164649,0.880331017775461,0.491474875481799,0.679152822121978,0.299987171078101,0.902332031866536,0.392907518194988,0.492990168742836,0.238945103017613,0.687013371614739,0.287591682747006,1.63870758665183,0.00245465068071075,0.00816368449558308,0.291645812232883,0.576944169196563,-0.231122338871555,0.130710365193863,0.542539165122434,3.98547759744802,-17.3238018327843,-21.4126687639783,-24.4444236536509,-14.5992104744988
"61",0,0.560983883915469,0.859487358480692,0.133533555548638,0.859696809435263,0.90706532378681,0.438830144004896,0.307514419546351,0.0546155222691596,0.769845427712426,0.547407721634954,0.896662679500878,1.64692810234206,0.0029629294637856,0.01284804637508,0.284514646780936,0.5807115656769,-0.220425487234989,0.269206068122947,0.774153034901246,4.82665470429399,-20.7169490598157,7.47195963722827,-47.375756935469,-17.9362581610924
"62",0,0.0712338301818818,0.110581709071994,0.384458898799494,0.924019797937945,0.0203196033835411,0.890523022506386,0.999535603215918,0.470936186611652,0.643176217097789,0.558616721536964,0.969689966877922,1.64593641357408,0.00223332978010909,0.00906203684901188,0.274299405739173,0.579507287148613,-0.214517295546328,0.413848644960019,0.390295237768441,5.23618734061113,-9.76244446015177,-2.65940516461895,-17.167588881722,-6.37182967101935
"63",0,0.853584753349423,0.748011428629979,0.744706596946344,0.892141398740932,0.999248714419082,0.721059349831194,0.675139784812927,0.776516596088186,0.468530506361276,0.074703547405079,0.155749345663935,1.6468736276891,0.00176453167809827,0.010674533109646,0.283879083422468,0.578877000881345,-0.233933316365119,0.337809733036228,0.530375077854842,-2.8990033318133,-16.2854596512699,-1.47081150930994,-23.6976485864284,-11.7638722635025
"64",0,0.913710964843631,0.118903852533549,0.90079862321727,0.190832141088322,0.245326224248856,0.797687683487311,0.538620167644694,0.740721489069983,0.643286091508344,0.734047699021176,0.18206860893406,1.66016732763095,0.00310339097116197,0.0125971278965419,0.284272844762033,0.583910609741556,-0.228600195496009,0.262856167303416,0.83543629781343,4.43391578833415,-18.1433232088246,16.5473569496195,-0.453230940076814,-1.59049047876989
"65",0,0.225361202843487,0.167366176145151,0.482732782140374,0.803478643298149,0.030843221815303,0.87855386803858,0.647971208207309,0.194587539648637,0.0870520467869937,0.0997344439383596,0.457675708690658,1.65434730863443,0.00251227063207604,0.0100841113467678,0.286153915814649,0.581776422829018,-0.2077313794022,0.306845740576318,0.184048506896943,-2.74405453806406,-6.23395117533648,15.6625433378161,-22.9394795846598,-15.6801028556511
"66",0,0.628560133045539,0.00486163725145161,0.526780525688082,0.489695509430021,0.638859780039638,0.0911949267610908,0.904043559217826,0.451402306323871,0.370647283038124,0.532067011576146,0.771683425176889,1.63640503861637,0.00253337238214938,0.00974712885878531,0.286915852689134,0.594138190182092,-0.232645002294467,0.318108821186404,0.437794740777463,-6.91092941384322,3.56242419426755,19.1018932282127,-21.7482798309173,-15.2916019778787
